Année,Tournoi,Tour,Joueur_1,Joueur_2,Res_1,Res_2,Cote_1,Cote_2,Tournoi_type
2017,s-hertogenbosch,16,36,0,2,1,1.55,2.48,0
2017,s-hertogenbosch,16,0,0,0,2,2.26,1.63,0
2017,s-hertogenbosch,8,1,0,2,1,1.18,5.1,0
2017,s-hertogenbosch,8,3,0,2,0,1.24,4.1,0
2017,s-hertogenbosch,8,0,0,0,2,2.22,1.65,0
2017,s-hertogenbosch,8,8,0,2,0,1.41,2.91,0
2017,s-hertogenbosch,8,0,4,0,2,2.92,1.42,0
2017,s-hertogenbosch,8,7,0,1,2,1.22,4.58,0
2017,s-hertogenbosch,8,0,2,0,2,3.67,1.29,0
2017,s-hertogenbosch,4,1,0,2,0,1.24,4.26,0
2017,s-hertogenbosch,4,3,0,2,0,1.42,2.99,0
2017,s-hertogenbosch,4,8,4,1,2,3.09,1.38,0
2017,s-hertogenbosch,4,0,2,0,2,6.12,1.13,0
2017,s-hertogenbosch,2,1,3,1,2,1.5,2.68,0
2017,s-hertogenbosch,2,4,2,2,0,3.64,1.3,0
2017,s-hertogenbosch,1,3,4,0,2,2.1,1.76,0
2016,s-hertogenbosch,16,0,34,2,1,1.47,2.63,0
2016,s-hertogenbosch,16,0,0,0,2,1.81,1.98,0
2016,s-hertogenbosch,16,0,7,0,2,2.8,1.43,0
2016,s-hertogenbosch,16,0,35,0,2,3.32,1.33,0
2016,s-hertogenbosch,16,34,0,2,0,1.46,2.7,0
2016,s-hertogenbosch,16,0,6,2,0,1.81,1.97,0
2016,s-hertogenbosch,16,5,0,2,0,1.39,3.0,0
2016,s-hertogenbosch,16,0,0,1,2,1.35,3.16,0
2016,s-hertogenbosch,16,0,35,1,2,2.01,1.77,0
2016,s-hertogenbosch,16,8,34,2,0,1.24,4.09,0
2016,s-hertogenbosch,16,0,0,2,0,2.14,1.69,0
2016,s-hertogenbosch,16,0,34,2,0,1.3,3.43,0
2016,s-hertogenbosch,8,1,0,2,0,1.29,3.52,0
2016,s-hertogenbosch,8,0,7,0,2,2.51,1.51,0
2016,s-hertogenbosch,8,3,0,2,0,1.39,2.98,0
2016,s-hertogenbosch,8,0,0,0,2,3.15,1.36,0
2016,s-hertogenbosch,8,5,0,2,0,1.21,4.42,0
2016,s-hertogenbosch,8,0,4,2,0,4.06,1.23,0
2016,s-hertogenbosch,8,8,0,2,1,1.32,3.44,0
2016,s-hertogenbosch,8,0,2,0,2,3.07,1.37,0
2016,s-hertogenbosch,4,1,7,1,2,1.71,2.07,0
2016,s-hertogenbosch,4,3,0,2,0,1.49,2.59,0
2016,s-hertogenbosch,4,5,0,2,0,1.19,4.67,0
2016,s-hertogenbosch,4,8,2,2,1,1.83,1.9,0
2016,s-hertogenbosch,2,7,3,2,0,2.1,1.71,0
2016,s-hertogenbosch,2,5,8,1,2,2.19,1.67,0
2016,s-hertogenbosch,1,7,8,0,2,2.84,1.55,0
2015,s-hertogenbosch,16,0,34,0,2,2.1,1.69,0
2015,s-hertogenbosch,16,0,35,0,2,4.11,1.23,0
2015,s-hertogenbosch,16,0,7,1,2,5.92,1.13,0
2015,s-hertogenbosch,16,35,34,0,2,2.26,1.59,0
2015,s-hertogenbosch,16,34,0,2,1,2.74,1.42,0
2015,s-hertogenbosch,16,0,6,0,2,2.36,1.55,0
2015,s-hertogenbosch,16,9,0,2,0,1.65,2.2,0
2015,s-hertogenbosch,16,0,0,0,2,3.71,1.26,0
2015,s-hertogenbosch,16,35,0,2,1,2.43,1.53,0
2015,s-hertogenbosch,16,8,0,2,1,1.88,1.84,0
2015,s-hertogenbosch,16,34,0,2,0,2.18,1.64,0
2015,s-hertogenbosch,16,0,34,2,1,1.76,1.98,0
2015,s-hertogenbosch,8,5,0,2,0,1.33,3.18,0
2015,s-hertogenbosch,8,0,7,2,0,2.46,1.53,0
2015,s-hertogenbosch,8,3,0,0,2,1.67,2.12,0
2015,s-hertogenbosch,8,0,6,0,2,3.94,1.24,0
2015,s-hertogenbosch,8,9,0,1,2,2.48,1.52,0
2015,s-hertogenbosch,8,0,4,2,0,2.87,1.41,0
2015,s-hertogenbosch,8,8,0,0,2,1.4,2.78,0
2015,s-hertogenbosch,8,0,2,0,2,2.28,1.58,0
2015,s-hertogenbosch,4,5,0,1,2,1.5,2.48,0
2015,s-hertogenbosch,4,0,6,2,0,1.51,2.5,0
2015,s-hertogenbosch,4,0,0,2,0,1.32,3.29,0
2015,s-hertogenbosch,4,0,2,1,2,3.66,1.28,0
2015,s-hertogenbosch,2,0,0,1,2,2.87,1.42,0
2015,s-hertogenbosch,2,0,2,0,2,1.73,2.05,0
2015,s-hertogenbosch,1,0,2,2,0,2.04,1.78,0
2014,s-hertogenbosch,16,36,34,1,2,3.02,1.35,0
2014,s-hertogenbosch,16,34,0,2,0,1.41,2.73,0
2014,s-hertogenbosch,16,0,35,0,2,1.34,3.14,0
2014,s-hertogenbosch,16,0,5,0,2,4.7,1.16,0
2014,s-hertogenbosch,16,4,0,1,2,2.04,1.72,0
2014,s-hertogenbosch,16,0,0,2,0,2.24,1.58,0
2014,s-hertogenbosch,16,0,0,0,2,1.86,1.84,0
2014,s-hertogenbosch,16,0,6,0,2,2.21,1.61,0
2014,s-hertogenbosch,16,7,35,2,1,1.08,7.56,0
2014,s-hertogenbosch,16,0,0,0,2,1.99,1.74,0
2014,s-hertogenbosch,16,0,34,2,1,3.06,1.34,0
2014,s-hertogenbosch,16,0,3,0,2,4.42,1.19,0
2014,s-hertogenbosch,16,8,0,2,0,1.64,2.15,0
2014,s-hertogenbosch,16,34,0,2,0,1.46,2.61,0
2014,s-hertogenbosch,16,0,2,1,2,3.22,1.32,0
2014,s-hertogenbosch,8,0,0,2,0,1.57,2.3,0
2014,s-hertogenbosch,8,0,0,2,0,1.56,2.3,0
2014,s-hertogenbosch,8,0,6,0,2,1.86,1.83,0
2014,s-hertogenbosch,8,7,0,2,0,1.6,2.21,0
2014,s-hertogenbosch,8,0,3,0,2,3.98,1.22,0
2014,s-hertogenbosch,8,8,0,2,1,1.51,2.45,0
2014,s-hertogenbosch,8,0,2,0,2,4.61,1.18,0
2014,s-hertogenbosch,4,0,0,2,0,1.58,2.29,0
2014,s-hertogenbosch,4,0,6,2,1,1.87,1.83,0
2014,s-hertogenbosch,4,7,3,1,2,1.76,1.98,0
2014,s-hertogenbosch,4,8,2,2,1,2.32,1.57,0
2014,s-hertogenbosch,2,0,0,0,2,1.83,1.9,0
2014,s-hertogenbosch,2,3,8,2,1,1.57,2.31,0
2014,s-hertogenbosch,1,0,3,1,2,2.53,1.49,0
2013,s-hertogenbosch,16,1,0,0,2,1.16,4.68,0
2013,s-hertogenbosch,16,0,0,0,2,1.42,2.69,0
2013,s-hertogenbosch,16,0,34,2,1,1.88,1.84,0
2013,s-hertogenbosch,16,0,6,2,0,5.44,1.13,0
2013,s-hertogenbosch,16,3,0,1,2,1.11,5.94,0
2013,s-hertogenbosch,16,0,0,1,2,2.74,1.41,0
2013,s-hertogenbosch,16,34,0,2,0,1.58,2.28,0
2013,s-hertogenbosch,16,0,8,2,0,1.41,2.76,0
2013,s-hertogenbosch,16,7,0,0,2,2.22,1.6,0
2013,s-hertogenbosch,16,0,35,2,0,1.51,2.46,0
2013,s-hertogenbosch,16,34,0,2,1,1.74,2.0,0
2013,s-hertogenbosch,16,0,34,2,0,1.26,3.72,0
2013,s-hertogenbosch,16,0,0,1,2,3.29,1.31,0
2013,s-hertogenbosch,16,0,35,2,0,2.94,1.37,0
2013,s-hertogenbosch,16,36,2,0,2,4.36,1.19,0
2013,s-hertogenbosch,8,0,0,2,1,1.3,3.42,0
2013,s-hertogenbosch,8,0,0,2,0,2.05,1.7,0
2013,s-hertogenbosch,8,0,0,2,0,2.43,1.52,0
2013,s-hertogenbosch,8,0,0,2,0,1.36,3.01,0
2013,s-hertogenbosch,8,0,0,2,0,2.04,1.71,0
2013,s-hertogenbosch,8,0,0,2,1,4.02,1.22,0
2013,s-hertogenbosch,8,0,0,2,0,1.26,3.65,0
2013,s-hertogenbosch,8,0,2,0,2,6.12,1.11,0
2013,s-hertogenbosch,4,0,0,2,0,1.25,3.68,0
2013,s-hertogenbosch,4,0,0,0,2,2.98,1.36,0
2013,s-hertogenbosch,4,0,0,2,0,1.58,2.28,0
2013,s-hertogenbosch,4,0,2,0,2,2.87,1.38,0
2013,s-hertogenbosch,2,0,0,0,2,1.61,2.27,0
2013,s-hertogenbosch,2,0,2,0,2,3.88,1.25,0
2013,s-hertogenbosch,1,0,2,2,0,3.39,1.31,0
2012,s-hertogenbosch,16,1,34,2,0,1.03,12.0,0
2012,s-hertogenbosch,16,0,34,2,0,1.63,2.17,0
2012,s-hertogenbosch,16,35,6,2,0,2.36,1.55,0
2012,s-hertogenbosch,16,3,0,2,0,1.35,3.04,0
2012,s-hertogenbosch,16,0,34,2,1,1.38,2.91,0
2012,s-hertogenbosch,16,35,0,0,2,1.37,2.95,0
2012,s-hertogenbosch,16,0,8,0,2,2.66,1.44,0
2012,s-hertogenbosch,16,7,0,0,2,3.07,1.35,0
2012,s-hertogenbosch,16,34,0,2,0,1.92,1.81,0
2012,s-hertogenbosch,16,35,4,2,0,13.0,1.02,0
2012,s-hertogenbosch,16,5,0,1,2,2.28,1.57,0
2012,s-hertogenbosch,16,0,0,2,0,1.15,4.88,0
2012,s-hertogenbosch,16,0,0,2,0,5.06,1.14,0
2012,s-hertogenbosch,16,0,2,2,0,1.69,2.07,0
2012,s-hertogenbosch,8,1,0,2,0,1.11,6.19,0
2012,s-hertogenbosch,8,0,0,0,2,1.86,1.84,0
2012,s-hertogenbosch,8,3,0,0,2,1.2,4.22,0
2012,s-hertogenbosch,8,0,8,2,1,2.72,1.42,0
2012,s-hertogenbosch,8,0,0,2,1,1.2,4.21,0
2012,s-hertogenbosch,8,0,0,2,0,1.53,2.42,0
2012,s-hertogenbosch,8,0,0,0,2,4.94,1.15,0
2012,s-hertogenbosch,4,1,0,2,0,1.09,6.88,0
2012,s-hertogenbosch,4,0,0,0,2,2.06,1.71,0
2012,s-hertogenbosch,4,0,0,0,2,1.96,1.78,0
2012,s-hertogenbosch,4,0,0,1,2,2.2,1.63,0
2012,s-hertogenbosch,2,1,0,2,1,1.05,9.19,0
2012,s-hertogenbosch,2,0,0,2,0,2.45,1.52,0
2012,s-hertogenbosch,1,1,0,2,0,1.16,4.91,0
2021,singapore,16,0,0,2,0,1.96,1.82,0
2021,singapore,16,0,0,0,2,1.63,2.26,0
2021,singapore,16,34,6,1,2,3.1,1.37,0
2021,singapore,16,35,34,0,2,3.48,1.31,0
2021,singapore,16,0,0,0,2,2.63,1.48,0
2021,singapore,16,0,5,1,2,2.23,1.64,0
2021,singapore,16,8,34,2,1,1.41,2.9,0
2021,singapore,16,0,0,2,1,1.68,2.16,0
2021,singapore,16,0,0,2,1,1.44,2.74,0
2021,singapore,16,7,35,1,2,1.2,4.53,0
2021,singapore,16,34,0,0,2,2.51,1.52,0
2021,singapore,16,37,35,0,2,3.48,1.3,0
2021,singapore,8,1,0,2,0,1.2,4.54,0
2021,singapore,8,0,6,1,2,2.12,1.71,0
2021,singapore,8,4,0,2,0,1.21,4.39,0
2021,singapore,8,0,5,0,2,2.1,1.72,0
2021,singapore,8,8,0,2,0,1.44,2.76,0
2021,singapore,8,0,3,0,2,3.44,1.31,0
2021,singapore,8,0,0,1,2,3.94,1.25,0
2021,singapore,8,0,2,2,0,4.06,1.24,0
2021,singapore,4,1,6,0,2,1.44,2.78,0
2021,singapore,4,4,5,2,0,1.74,2.11,0
2021,singapore,4,8,3,1,2,1.97,1.81,0
2021,singapore,4,0,0,2,0,1.5,2.62,0
2021,singapore,2,6,4,1,2,2.76,1.44,0
2021,singapore,2,3,0,0,2,1.59,2.35,0
2021,singapore,1,4,0,1,2,1.61,2.32,0
2021,sofia,16,34,0,2,1,2.15,1.7,0
2021,sofia,16,0,0,1,2,1.54,2.48,0
2021,sofia,16,0,7,2,0,2.78,1.44,0
2021,sofia,16,35,0,2,1,3.76,1.27,0
2021,sofia,16,34,0,0,2,1.6,2.35,0
2021,sofia,16,35,5,0,2,7.86,1.08,0
2021,sofia,16,8,0,2,0,2.32,1.6,0
2021,sofia,16,34,34,0,2,1.69,2.16,0
2021,sofia,16,0,0,1,2,2.91,1.41,0
2021,sofia,16,6,0,0,2,1.48,2.62,0
2021,sofia,16,0,35,2,0,1.14,5.57,0
2021,sofia,16,0,0,2,0,1.14,5.69,0
2021,sofia,8,1,0,2,0,1.19,4.59,0
2021,sofia,8,0,0,2,0,1.78,2.04,0
2021,sofia,8,36,0,2,0,1.28,3.68,0
2021,sofia,8,0,5,0,2,2.64,1.48,0
2021,sofia,8,8,0,2,1,1.54,2.49,0
2021,sofia,8,0,3,2,0,2.34,1.6,0
2021,sofia,8,0,0,2,0,2.72,1.46,0
2021,sofia,4,1,0,2,0,1.29,3.64,0
2021,sofia,4,0,5,1,2,2.56,1.52,0
2021,sofia,4,8,0,0,2,2.44,1.54,0
2021,sofia,4,0,2,0,2,3.5,1.3,0
2021,sofia,2,1,5,2,0,1.39,2.99,0
2021,sofia,2,0,2,0,2,2.79,1.44,0
2021,sofia,1,1,2,2,0,1.6,2.36,0
2020,sofia,16,0,0,2,0,1.48,2.65,0
2020,sofia,16,0,34,2,1,1.35,3.19,0
2020,sofia,16,36,5,1,2,3.41,1.32,0
2020,sofia,16,34,34,0,2,2.08,1.73,0
2020,sofia,16,0,0,0,2,2.52,1.52,0
2020,sofia,16,0,7,2,1,2.05,3.32,0
2020,sofia,16,6,35,2,0,1.14,5.83,0
2020,sofia,16,34,0,2,0,1.12,6.23,0
2020,sofia,16,0,36,2,1,1.16,5.34,0
2020,sofia,16,8,35,0,2,1.12,6.26,0
2020,sofia,16,0,0,0,2,4.31,1.21,0
2020,sofia,16,0,35,2,1,1.32,3.34,0
2020,sofia,8,1,0,0,2,1.24,3.99,0
2020,sofia,8,0,5,0,2,2.03,1.77,0
2020,sofia,8,3,0,2,0,1.21,4.41,0
2020,sofia,8,0,0,2,0,1.12,6.34,0
2020,sofia,8,6,0,2,1,2.08,1.74,0
2020,sofia,8,0,4,2,0,2.1,1.72,0
2020,sofia,8,0,0,0,2,3.86,1.26,0
2020,sofia,8,0,2,2,0,4.0,1.24,0
2020,sofia,4,0,5,1,2,2.47,1.54,0
2020,sofia,4,3,0,1,2,2.18,1.67,0
2020,sofia,4,6,0,0,2,2.3,1.61,0
2020,sofia,4,0,0,2,0,1.38,3.02,0
2020,sofia,2,5,0,0,2,4.0,1.25,0
2020,sofia,2,0,0,2,1,1.53,2.48,0
2020,sofia,1,0,0,2,1,1.43,2.83,0
2019,sofia,16,0,0,0,2,2.46,1.54,0
2019,sofia,16,0,0,2,1,2.52,1.51,0
2019,sofia,16,34,6,0,2,11.5,1.04,0
2019,sofia,16,35,0,1,2,13.0,1.03,0
2019,sofia,16,34,0,2,0,2.12,1.71,0
2019,sofia,16,0,8,2,0,1.99,1.8,0
2019,sofia,16,5,34,0,2,1.28,3.64,0
2019,sofia,16,0,0,1,2,2.79,1.43,0
2019,sofia,16,0,35,2,0,1.15,5.55,0
2019,sofia,16,7,35,2,0,1.25,3.89,0
2019,sofia,16,0,0,0,2,3.48,1.3,0
2019,sofia,16,0,34,2,0,1.44,2.74,0
2019,sofia,8,1,0,1,2,1.29,3.52,0
2019,sofia,8,0,6,1,2,2.25,1.63,0
2019,sofia,8,4,0,2,1,1.13,5.85,0
2019,sofia,8,0,0,1,2,3.06,1.37,0
2019,sofia,8,0,0,0,2,2.69,1.46,0
2019,sofia,8,0,3,1,2,4.06,1.23,0
2019,sofia,8,7,0,2,0,1.4,2.93,0
2019,sofia,8,0,2,0,2,2.63,1.47,0
2019,sofia,4,0,6,2,1,2.36,1.59,0
2019,sofia,4,0,3,0,2,3.8,1.27,0
2019,sofia,4,7,2,2,0,2.16,1.69,0
2019,sofia,2,0,0,1,2,1.64,2.27,0
2019,sofia,2,3,7,2,0,1.69,2.15,0
2019,sofia,1,0,3,0,2,5.25,1.16,0
2018,sofia,16,34,35,2,0,1.03,15.7,0
2018,sofia,16,35,0,0,2,19.0,1.02,0
2018,sofia,16,34,6,1,2,2.11,1.72,0
2018,sofia,16,36,34,0,2,2.11,1.72,0
2018,sofia,16,0,0,2,0,1.38,3.01,0
2018,sofia,16,35,7,0,2,4.26,1.22,0
2018,sofia,16,5,0,0,2,1.72,2.08,0
2018,sofia,16,0,0,0,2,1.74,2.06,0
2018,sofia,16,0,0,0,2,2.04,1.77,0
2018,sofia,16,8,0,0,2,1.91,1.85,0
2018,sofia,16,34,0,2,0,1.89,1.87,0
2018,sofia,16,0,36,2,0,1.29,3.59,0
2018,sofia,8,1,0,2,1,1.58,2.37,0
2018,sofia,8,0,6,1,2,2.27,1.61,0
2018,sofia,8,4,0,0,2,1.59,2.33,0
2018,sofia,8,0,7,2,0,1.75,2.03,0
2018,sofia,8,0,0,2,0,1.33,3.32,0
2018,sofia,8,0,3,1,2,2.25,1.63,0
2018,sofia,8,0,0,1,2,1.46,2.67,0
2018,sofia,8,0,2,2,1,2.32,1.61,0
2018,sofia,4,1,6,2,0,1.52,2.58,0
2018,sofia,4,0,0,2,1,2.33,1.6,0
2018,sofia,4,0,3,2,0,2.34,1.6,0
2018,sofia,4,0,0,2,0,3.03,1.38,0
2018,sofia,2,1,0,0,2,1.29,3.58,0
2018,sofia,2,0,0,2,0,1.42,2.86,0
2018,sofia,1,0,0,2,1,2.26,1.63,0
2017,sofia,16,0,0,2,0,3.31,1.34,0
2017,sofia,16,0,34,1,2,2.74,1.45,0
2017,sofia,16,0,8,0,2,1.52,2.52,0
2017,sofia,16,37,0,2,0,1.56,2.42,0
2017,sofia,16,0,35,2,0,1.14,5.86,0
2017,sofia,16,35,9,0,2,10.7,1.05,0
2017,sofia,16,5,34,2,0,1.15,5.56,0
2017,sofia,16,36,0,0,2,4.01,1.24,0
2017,sofia,16,34,36,2,1,2.05,1.73,0
2017,sofia,16,34,0,0,2,2.49,1.52,0
2017,sofia,16,0,0,1,2,2.08,1.71,0
2017,sofia,16,35,0,0,2,5.21,1.16,0
2017,sofia,8,1,0,0,2,1.16,5.5,0
2017,sofia,8,0,8,0,2,3.05,1.37,0
2017,sofia,8,3,0,2,1,1.19,4.65,0
2017,sofia,8,0,9,1,2,3.2,1.36,0
2017,sofia,8,5,0,2,0,1.31,3.46,0
2017,sofia,8,0,4,0,2,7.37,1.1,0
2017,sofia,8,0,0,2,0,1.89,1.88,0
2017,sofia,8,0,2,1,2,8.73,1.07,0
2017,sofia,4,0,8,2,1,2.4,1.54,0
2017,sofia,4,3,9,2,0,1.29,3.57,0
2017,sofia,4,5,4,0,2,2.59,1.49,0
2017,sofia,4,0,2,0,2,3.59,1.29,0
2017,sofia,2,0,3,0,2,7.2,1.1,0
2017,sofia,2,4,2,1,2,1.99,1.82,0
2017,sofia,1,3,2,2,0,1.36,3.17,0
2016,sofia,16,0,35,2,1,2.15,1.69,0
2016,sofia,16,0,34,0,2,1.41,2.79,0
2016,sofia,16,0,8,0,2,2.2,1.66,0
2016,sofia,16,0,34,0,2,2.71,1.45,0
2016,sofia,16,0,35,2,1,1.12,6.29,0
2016,sofia,16,0,6,0,2,4.14,1.23,0
2016,sofia,16,7,35,2,0,1.06,9.35,0
2016,sofia,16,0,0,1,2,2.7,1.45,0
2016,sofia,16,0,0,0,2,2.87,1.41,0
2016,sofia,16,5,0,2,0,1.3,3.45,0
2016,sofia,16,0,0,2,1,2.82,1.42,0
